"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,41102952,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,19382745,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,5806241,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,130267,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,99183393,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,26490488,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,3102668,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,22866613,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Natural cryolite, natural chiolite",52527,"Mineral Products",5,34588,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,3752033.0000000005,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,11056287,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,27097440,1995
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,670919582,1995
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,36050650,1995
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,428823970,1995
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,46697,1995
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,445635,1995
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,7449731,1995
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,50754441,1995
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,145560566,1995
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,6931,1995
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,502116.99999999994,1995
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,17451,1995
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,16232941,1995
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,12935044,1995
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,7550940,1995
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,1077571,1995
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,137391,1995
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,32464,1995
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,168977,1995
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,7930017,1995
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,3100949,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,1820792299,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,398117,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,2473691,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,21971161,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,52489.00000000001,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,3637612,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,182199764,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,4996371,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,9445911301,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,3626271339,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,1967910692,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,20475574,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,26913735,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,621101,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,1820571.0000000002,1995
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,2953433,1995
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,306846,1995
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,20803998,1995
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,74748779,1995
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,2002669,1995
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,4076038,1995
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,16862993,1995
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,1551694,1995
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,7472279,1995
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,5525842,1995
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,60093957,1995
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,16417988,1995
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,3870079,1995
