"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,39036562,1995
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,1624294,1995
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,1853356,1995
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,24762681,1995
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,1017357,1995
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,7000474,1995
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,10688102,1995
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,2183325,1995
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,288138,1995
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,1444333,1995
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,3123221,1995
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,20906266,1995
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,204030,1995
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,279853775,1995
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,6219375,1995
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,523352,1995
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,43929936,1995
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,394806.99999999994,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,4493930,1995
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,19421,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,1154381,1995
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,64322227,1995
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,64947947,1995
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,131826199,1995
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,17719159,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,498420,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,52156,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,10930435,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,274462,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,5128501,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,468003,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,8995617,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,7607362,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,334277,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,47390,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,236640,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,910135,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,3266756,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,470230,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,5402179,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,18523607,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,1233250,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,1020189,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,2466727,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,5905676,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,658923,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,245821,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,16009092,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,8931353,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,1376399,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,2035163,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Natural cryolite, natural chiolite",52527,"Mineral Products",5,555447,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,2958169,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,1245407,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,9460818,1995
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,863479171,1995
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,81166561,1995
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,346474710,1995
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,212295,1995
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,14515656,1995
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,6859310.999999999,1995
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,10140913,1995
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,21307768,1995
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,120039,1995
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,123735677,1995
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,10413352,1995
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,408450,1995
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,18499802,1995
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,2801443,1995
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,38129762,1995
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,697100,1995
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,6232853,1995
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,9443,1995
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,1986268,1995
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,10238940,1995
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,465625,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,87486252,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,120482,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,2644441,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,359990,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,99399,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,407666,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,41125711,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,25905956,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,2278309930,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,1831535946,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,407661995,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,7162973,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,64656274,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,4907280,1995
