"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,891924,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,756305,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,56978760,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,18677556,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,4837086,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,26507482,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,82008605,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,263893,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,54094434,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,55953810,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,6644288,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,20371441,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,4652283,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,3974161,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,76133303,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,21571236,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,9319294,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,408972060,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,3869583,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,2588498,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,4442061,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,317030696,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,2457167,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,7633455,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,99292856,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Natural cryolite, natural chiolite",52527,"Mineral Products",5,140565,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,93623,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,163968118,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,36530666,1995
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,389750,1995
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,4537369,1995
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,4526733.000000001,1995
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,2249,1995
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,329222,1995
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,79987586,1995
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,14771763,1995
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,40434095,1995
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,7367577,1995
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,579184,1995
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,2605337,1995
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,46322.99999999999,1995
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,120112185,1995
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,1425930,1995
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,9279834,1995
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,4927,1995
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,9747351,1995
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,1427616,1995
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,2273929.9999999995,1995
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,33093838,1995
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,3770470,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,1144727361,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,54679.99999999999,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,680726,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,741431973,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,24800,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,7754264.999999999,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,32664826,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,8980679,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,2226594536,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,738969281,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,15089949,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,157440357,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,57016056,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,96282,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,868635,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,410041252,1995
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,2310243,1995
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,409481,1995
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,19719832,1995
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,315071304,1995
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,75401261,1995
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,2034285,1995
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,1023138,1995
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,317674,1995
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,49060838,1995
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,446180,1995
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,36431441,1995
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,3164829,1995
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,482742,1995
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,467442,1995
